Day,unprotectedC_fast,unprotectedC_slow,unprotectedC_deadmic,protectedC,CO2,microbeC
22,0.00479509402831,0.366400272512,0.00671605370856,5.10050701634,0.0312911965883,0.0232573640165
23,0.00479984661984,0.366403098586,0.00671532796913,5.10050594357,0.032654891865,0.0232570364199
24,0.00480420649845,0.366405921614,0.00671462655866,5.10050492991,0.0340187252291,0.0232569224583
25,0.00480820569115,0.366408740243,0.00671395023746,5.10050396995,0.0353826883116,0.0232570008751
26,0.00481187362112,0.366411553254,0.00671329957402,5.10050305876,0.036746773395,0.0232572522597
27,0.00481523731941,0.366414359555,0.00671267496627,5.10050219183,0.03811097336,0.0232576588927
28,0.0048183216194,0.366417158168,0.00671207666083,5.10050136508,0.0394752816376,0.0232582046042
29,0.00482114933535,0.366419948218,0.0067115047705,5.10050057479,0.0408396921646,0.0232588746437
30,0.00482374142652,0.366422728928,0.0067109592901,5.10049981759,0.0422041993422,0.0232596555612
31,0.00482611714782,0.366425499605,0.00671044011081,5.10049909039,0.0435687979993,0.0232605350972
32,0.0048282941883,0.366428259636,0.00670994703312,5.10049839042,0.0449334833573,0.0232615020829
33,0.00483028879832,0.366431008481,0.00670947977857,5.10049771514,0.0462982509993,0.0232625463478
34,0.0048321159064,0.366433745663,0.00670903800032,5.10049706226,0.04766309684,0.0232636586352
35,0.0048337892266,0.366436470769,0.00670862129271,5.1004964297,0.0490280170999,0.0232648305252
36,0.00483532135711,0.366439183435,0.00670822919985,5.10049581557,0.0503930082805,0.0232660543632
37,0.00483672387091,0.366441883351,0.00670786122336,5.10049521818,0.0517580671414,0.0232673231952
38,0.00483800739901,0.366444570248,0.00670751682931,5.10049463597,0.0531231906801,0.0232686307077
39,0.00483918170695,0.3664472439,0.00670719545451,5.10049406756,0.0544883761127,0.0232699711733
40,0.0048402557651,0.366449904117,0.00670689651204,5.10049351169,0.0558536208565,0.0232713394003
41,0.00484123781323,0.366452550743,0.00670661939628,5.10049296723,0.0572189225139,0.0232727306865
42,0.00484213541985,0.36645518365,0.00670636348739,5.10049243315,0.0585842788576,0.0232741407777
43,0.00484295553676,0.36645780274,0.00670612815524,5.10049190854,0.0599496878171,0.0232755658281
44,0.00484370454911,0.366460407938,0.00670591276297,5.10049139256,0.0613151474664,0.0232770023657
45,0.00484438832146,0.366462999192,0.00670571667012,5.10049088448,0.0626806560122,0.0232784472595
46,0.00484501224008,0.36646557647,0.00670553923539,5.10049038364,0.0640462117833,0.0232798976894
47,0.0048455812518,0.366468139757,0.00670537981906,5.10048988942,0.0654118132217,0.0232813511198
48,0.00484609989974,0.366470689055,0.00670523778516,5.10048940131,0.0667774588725,0.0232828052738
49,0.00484657235608,0.366473224381,0.0067051125033,5.10048891883,0.068143147377,0.0232842581106
50,0.00484700245229,0.366475745764,0.0067050033503,5.10048844155,0.0695088774641,0.0232857078051
51,0.00484739370675,0.366478253244,0.00670490971161,5.10048796909,0.0708746479441,0.0232871527278
52,0.00484774935027,0.366480746874,0.00670483098248,5.10048750113,0.0722404577019,0.023288591428
53,0.00484807234944,0.366483226713,0.00670476656902,5.10048703736,0.0736063056915,0.0232900226174
54,0.00484836542814,0.366485692829,0.00670471588901,5.10048657752,0.0749721909305,0.0232914451554
55,0.00484863108729,0.3664881453,0.00670467837267,5.10048612139,0.0763381124951,0.0232928580361
56,0.00484887162297,0.366490584205,0.00670465346319,5.10048566876,0.0777040695156,0.0232942603752
57,0.00484908914314,0.366493009633,0.00670464061727,5.10048521945,0.0790700611724,0.0232956513994
58,0.00484928558289,0.366495421676,0.00670463930541,5.10048477331,0.0804360866917,0.023297030436
59,0.00484946271857,0.36649782043,0.00670464901223,5.1004843302,0.0818021453426,0.0232983969033
60,0.00484962218072,0.366500205996,0.00670466923667,5.10048389002,0.0831682364334,0.0232997503022
61,0.0048497654659,0.366502578475,0.00670469949205,5.10048345266,0.0845343593088,0.0233010902084
62,0.00484989394767,0.366504937974,0.00670473930618,5.10048301803,0.0859005133472,0.0233024162649
63,0.00485000888657,0.366507284599,0.00670478822134,5.10048258607,0.0872666979579,0.023303728176
64,0.00485011143936,0.366509618461,0.00670484579419,5.10048215671,0.0886329125793,0.0233050257007
65,0.00485020266749,0.36651193967,0.00670491159574,5.1004817299,0.089999156676,0.0233063086478
66,0.00485028354486,0.366514248338,0.00670498521113,5.1004813056,0.0913654297377,0.0233075768707
67,0.00485035496497,0.366516544577,0.00670506623953,5.10048088379,0.0927317312769,0.0233088302629
68,0.00485041774749,0.3665188285,0.00670515429389,5.10048046443,0.0940980608271,0.0233100687538
69,0.00485047264431,0.366521100221,0.00670524900075,5.1004800475,0.0954644179417,0.023311292305
70,0.00485052034504,0.366523359852,0.00670534999997,5.10047963299,0.0968308021924,0.0233125009069
71,0.00485056148212,0.366525607507,0.00670545694447,5.10047922089,0.0981972131678,0.0233136945756
72,0.00485059663551,0.3665278433,0.00670556949999,5.10047881119,0.0995636504724,0.0233148733501
73,0.00485062633697,0.366530067342,0.00670568734473,5.10047840389,0.100930113725,0.0233160372895
74,0.004850651074,0.366532279745,0.00670581016911,5.10047799899,0.102296602559,0.023317186471
75,0.00485067129347,0.366534480622,0.00670593767545,5.10047759649,0.10366311662,0.0233183209876
76,0.00485068740497,0.366536670082,0.00670606957766,5.10047719639,0.105029655565,0.023319440946
77,0.00485069978383,0.366538848236,0.00670620560089,5.10047679872,0.106396219063,0.0233205464653
78,0.00485070877397,0.366541015193,0.00670634548127,5.10047640346,0.107762806793,0.0233216376748
79,0.00485071469044,0.366543171059,0.00670648896556,5.10047601063,0.109129418444,0.0233227147133
80,0.00485071782182,0.366545315943,0.00670663581083,5.10047562024,0.110496053714,0.0233237777273
81,0.00485071843239,0.36654744995,0.00670678578416,5.10047523229,0.111862712309,0.0233248268698
82,0.00485071676412,0.366549573184,0.00670693866231,5.10047484681,0.113229393944,0.0233258622996
83,0.00485071303851,0.36655168575,0.00670709423144,5.10047446379,0.114596098341,0.0233268841801
84,0.00485070745829,0.366553787749,0.00670725228676,5.10047408325,0.115962825229,0.0233278926785
85,0.00485070020893,0.366555879283,0.00670741263227,5.1004737052,0.117329574343,0.023328887965
86,0.00485069146012,0.366557960451,0.00670757508044,5.10047332964,0.118696345427,0.0233298702123
87,0.00485068136703,0.366560031353,0.00670773945194,5.10047295659,0.120063138227,0.0233308395945
88,0.00485067007151,0.366562092085,0.00670790557531,5.10047258606,0.121429952499,0.0233317962873
89,0.00485065770323,0.366564142744,0.00670807328675,5.10047221805,0.122796788,0.0233327404667
90,0.00485064438065,0.366566183425,0.00670824242977,5.10047185258,0.124163644495,0.0233336723092
91,0.00485063021196,0.366568214222,0.006708412855,5.10047148964,0.125530521754,0.023334591991
92,0.00485061529595,0.366570235226,0.00670858441987,5.10047112925,0.126897419549,0.0233354996878
93,0.00485059972277,0.366572246529,0.0067087569884,5.1004707714,0.128264337658,0.0233363955747
94,0.00485058357466,0.366574248222,0.00670893043091,5.10047041611,0.129631275864,0.0233372798254
95,0.0048505669266,0.366576240392,0.00670910462384,5.10047006338,0.130998233952,0.0233381526127
96,0.00485054984692,0.366578223128,0.00670927944945,5.10046971322,0.132365211712,0.0233390141075
97,0.00485053239788,0.366580196515,0.00670945479566,5.10046936561,0.133732208937,0.0233398644793
98,0.00485051463612,0.366582160639,0.00670963055579,5.10046902057,0.135099225425,0.0233407038956
99,0.00485049661319,0.366584115583,0.00670980662835,5.1004686781,0.136466260976,0.0233415325219
100,0.00485047837596,0.366586061431,0.00670998291685,5.1004683382,0.137833315392,0.0233423505218
101,0.00485045996698,0.366587998264,0.00671015932961,5.10046800086,0.139200388481,0.0233431580565
102,0.0048504414249,0.366589926162,0.00671033577955,5.10046766608,0.140567480052,0.0233439552852
103,0.00485042278476,0.366591845205,0.00671051218399,5.10046733387,0.141934589916,0.0233447423645
104,0.0048504040783,0.366593755472,0.00671068846452,5.10046700421,0.143301717891,0.0233455194489
105,0.00485038533425,0.366595657038,0.00671086454678,5.10046667711,0.144668863792,0.0233462866903
106,0.0048503665786,0.366597549981,0.0067110403603,5.10046635256,0.146036027441,0.0233470442382
107,0.0048503478348,0.366599434375,0.00671121583839,5.10046603055,0.14740320866,0.0233477922398
108,0.00485032912398,0.366601310295,0.00671139091789,5.10046571108,0.148770407275,0.0233485308396
109,0.0048503104652,0.366603177813,0.00671156553912,5.10046539415,0.150137623113,0.0233492601799
110,0.00485029187555,0.366605037002,0.00671173964567,5.10046507974,0.151504856005,0.0233499804003
111,0.00485027337039,0.366606887932,0.00671191318428,5.10046476784,0.152872105782,0.0233506916382
112,0.00485025496345,0.366608730674,0.00671208610471,5.10046445845,0.15423937228,0.0233513940283
113,0.00485023666701,0.366610565296,0.00671225835962,5.10046415156,0.155606655334,0.023352087703
114,0.00485021849199,0.366612391867,0.0067124299044,5.10046384717,0.156973954784,0.0233527727924
115,0.00485020044809,0.366614210454,0.00671260069713,5.10046354525,0.15834127047,0.0233534494242
116,0.00485018254391,0.366616021124,0.00671277069838,5.10046324579,0.159708602235,0.0233541177237
117,0.00485016478702,0.366617823941,0.00671293987118,5.1004629488,0.161075949923,0.0233547778138
118,0.00485014718405,0.366619618971,0.00671310818082,5.10046265425,0.162443313381,0.0233554298154
119,0.00485012974081,0.366621406277,0.00671327559486,5.10046236214,0.163810692457,0.0233560738469
120,0.00485011246233,0.366623185922,0.00671344208294,5.10046207245,0.165178087002,0.0233567100247
121,0.00485009535294,0.366624957968,0.00671360761671,5.10046178517,0.166545496868,0.0233573384629
122,0.00485007841633,0.366626722477,0.00671377216978,5.10046150028,0.167912921908,0.0233579592736
123,0.00485006165561,0.366628479508,0.00671393571758,5.10046121778,0.169280361978,0.0233585725668
124,0.00485004507339,0.366630229123,0.0067140982373,5.10046093764,0.170647816935,0.0233591784502
125,0.00485002867178,0.366631971378,0.00671425970782,5.10046065986,0.172015286638,0.0233597770299
126,0.00485001245246,0.366633706334,0.00671442010961,5.10046038442,0.173382770948,0.0233603684098
127,0.00484999641673,0.366635434047,0.00671457942468,5.1004601113,0.174750269726,0.0233609526919
128,0.00484998056553,0.366637154574,0.00671473763648,5.10045984049,0.176117782836,0.0233615299764
129,0.00484996489948,0.366638867971,0.00671489472987,5.10045957198,0.177485310144,0.0233621003616
130,0.00484994941892,0.366640574294,0.00671505069102,5.10045930575,0.178852851516,0.023362663944
131,0.00484993412392,0.366642273596,0.00671520550737,5.10045904178,0.180220406821,0.0233632208183
132,0.00484991901432,0.366643965933,0.00671535916756,5.10045878007,0.181587975928,0.0233637710776
133,0.00484990408976,0.366645651356,0.00671551166137,5.10045852058,0.182955558708,0.0233643148133
134,0.00484988934968,0.36664732992,0.00671566297969,5.10045826331,0.184323155035,0.0233648521149
135,0.00484987479334,0.366649001675,0.00671581311441,5.10045800824,0.185690764782,0.0233653830707
136,0.00484986041989,0.366650666674,0.00671596205845,5.10045775536,0.187058387825,0.023365907767
137,0.0048498462283,0.366652324967,0.00671610980565,5.10045750464,0.188426024041,0.023366426289
138,0.00484983221745,0.366653976604,0.00671625635073,5.10045725607,0.189793673308,0.0233669387201
139,0.00484981838611,0.366655621635,0.00671640168928,5.10045700964,0.191161335506,0.0233674451424
140,0.00484980473293,0.366657260109,0.00671654581769,5.10045676532,0.192529010515,0.0233679456363
141,0.00484979125653,0.366658892074,0.00671668873311,5.10045652311,0.193896698218,0.0233684402812
142,0.00484977795541,0.366660517578,0.00671683043343,5.10045628297,0.195264398499,0.0233689291548
143,0.00484976482804,0.366662136669,0.0067169709172,5.10045604491,0.196632111242,0.0233694123336
144,0.00484975187281,0.366663749392,0.00671711018367,5.10045580889,0.197999836333,0.0233698898929
145,0.00484973908809,0.366665355795,0.00671724823267,5.10045557491,0.19936757366,0.0233703619065
146,0.00484972647219,0.366666955923,0.00671738506464,5.10045534294,0.200735323111,0.0233708284472
147,0.0048497140234,0.366668549821,0.00671752068056,5.10045511298,0.202103084577,0.0233712895863
148,0.00484970173998,0.366670137534,0.00671765508196,5.10045488499,0.203470857948,0.0233717453942
149,0.00484968962016,0.366671719105,0.00671778827084,5.10045465897,0.204838643115,0.0233721959399
150,0.00484967766217,0.366673294579,0.00671792024969,5.1004544349,0.206206439974,0.0233726412915
151,0.00484966586421,0.366674863998,0.00671805102144,5.10045421275,0.207574248418,0.0233730815158
152,0.00484965422448,0.366676427406,0.00671818058943,5.10045399252,0.208942068342,0.0233735166787
153,0.00484964274118,0.366677984844,0.00671830895743,5.10045377419,0.210309899644,0.0233739468448
154,0.0048496314125,0.366679536355,0.00671843612954,5.10045355774,0.211677742222,0.0233743720778
155,0.00484962023661,0.366681081979,0.00671856211024,5.10045334315,0.213045595974,0.0233747924406
156,0.00484960921173,0.366682621757,0.00671868690433,5.10045313041,0.2144134608,0.0233752079946
157,0.00484959833604,0.366684155729,0.00671881051692,5.10045291949,0.215781336603,0.0233756188007
158,0.00484958760775,0.366685683936,0.00671893295342,5.10045271039,0.217149223283,0.0233760249188
159,0.00484957702507,0.366687206417,0.00671905421951,5.10045250309,0.218517120745,0.0233764264075
160,0.00484956658623,0.366688723212,0.00671917432112,5.10045229757,0.219885028892,0.0233768233249
161,0.00484955628946,0.366690234358,0.00671929326444,5.10045209381,0.221252947631,0.0233772157282
162,0.00484954613301,0.366691739893,0.00671941105587,5.10045189179,0.222620876866,0.0233776036734
163,0.00484953611514,0.366693239857,0.00671952770202,5.10045169151,0.223988816507,0.0233779872159
164,0.00484952623412,0.366694734286,0.00671964320969,5.10045149294,0.22535676646,0.0233783664104
165,0.00484951648826,0.366696223217,0.00671975758589,5.10045129607,0.226724726637,0.0233787413104
166,0.00484950687585,0.366697706686,0.00671987083776,5.10045110088,0.228092696946,0.0233791119689
167,0.00484949739522,0.366699184731,0.00671998297262,5.10045090736,0.229460677299,0.0233794784382
168,0.00484948804472,0.366700657387,0.00672009399794,5.10045071548,0.230828667608,0.0233798407694
169,0.00484947882269,0.366702124689,0.0067202039213,5.10045052524,0.232196667787,0.0233801990134
170,0.00484946972753,0.366703586673,0.00672031275043,5.10045033662,0.23356467775,0.0233805532199
171,0.00484946075763,0.366705043373,0.00672042049314,5.10045014961,0.234932697411,0.0233809034382
172,0.00484945191139,0.366706494824,0.00672052715738,5.10044996418,0.236300726687,0.0233812497167
173,0.00484944318726,0.366707941059,0.00672063275117,5.10044978032,0.237668765495,0.0233815921032
174,0.00484943458369,0.366709382113,0.00672073728262,5.10044959802,0.239036813751,0.023381930645
175,0.00484942609914,0.366710818019,0.00672084075991,5.10044941727,0.240404871376,0.0233822653882
176,0.00484941773211,0.36671224881,0.00672094319129,5.10044923803,0.241772938287,0.0233825963789
177,0.00484940948111,0.366713674518,0.00672104458509,5.10044906032,0.243141014406,0.0233829236622
178,0.00484940134466,0.366715095176,0.00672114494967,5.10044888409,0.244509099654,0.0233832472825
179,0.00484939332132,0.366716510816,0.00672124429344,5.10044870935,0.245877193953,0.0233835672838
180,0.00484938540963,0.36671792147,0.00672134262487,5.10044853608,0.247245297224,0.0233838837095
181,0.0048493776082,0.366719327169,0.00672143995243,5.10044836426,0.248613409394,0.0233841966022
182,0.00484936991563,0.366720727943,0.00672153628464,5.10044819388,0.249981530384,0.0233845060041
183,0.00484936233053,0.366722123825,0.00672163163005,5.10044802493,0.251349660122,0.0233848119568
184,0.00484935485154,0.366723514844,0.00672172599721,5.10044785738,0.252717798532,0.0233851145013
185,0.00484934747732,0.36672490103,0.00672181939468,5.10044769123,0.254085945543,0.023385413678
186,0.00484934020655,0.366726282414,0.00672191183105,5.10044752647,0.25545410108,0.0233857095268
187,0.00484933303791,0.366727659024,0.00672200331489,5.10044736307,0.256822265074,0.0233860020872
188,0.00484932597012,0.366729030891,0.00672209385477,5.10044720103,0.258190437452,0.0233862913981
189,0.00484931900192,0.366730398043,0.00672218345927,5.10044704033,0.259558618145,0.0233865774977
190,0.00484931213203,0.366731760508,0.00672227213695,5.10044688096,0.260926807083,0.023386860424
191,0.00484930535922,0.366733118316,0.00672235989635,5.1004467229,0.262295004198,0.0233871402143
192,0.00484929868227,0.366734471495,0.00672244674601,5.10044656614,0.263663209421,0.0233874169054
193,0.00484929209998,0.366735820071,0.00672253269444,5.10044641067,0.265031422687,0.0233876905338
194,0.00484928561115,0.366737164074,0.00672261775013,5.10044625648,0.266399643927,0.0233879611354
195,0.00484927921462,0.36673850353,0.00672270192155,5.10044610355,0.267767873076,0.0233882287456
196,0.00484927290922,0.366739838466,0.00672278521712,5.10044595187,0.26913611007,0.0233884933994
197,0.00484926669381,0.366741168909,0.00672286764525,5.10044580143,0.270504354843,0.0233887551314
198,0.00484926056727,0.366742494886,0.00672294921432,5.10044565221,0.271872607332,0.0233890139757
199,0.00484925452848,0.366743816423,0.00672302993265,5.10044550421,0.273240867474,0.023389269966
200,0.00484924857634,0.366745133546,0.00672310980856,5.1004453574,0.274609135206,0.0233895231355
201,0.00484924270978,0.366746446281,0.00672318885028,5.10044521179,0.275977410466,0.023389773517
202,0.00484923692773,0.366747754653,0.00672326706605,5.10044506735,0.277345693195,0.023390021143
203,0.00484923122913,0.366749058689,0.00672334446403,5.10044492407,0.27871398333,0.0233902660455
204,0.00484922561294,0.366750358412,0.00672342105235,5.10044478195,0.280082280812,0.0233905082561
205,0.00484922007814,0.366751653848,0.0067234968391,5.10044464096,0.281450585583,0.023390747806
206,0.00484921462371,0.366752945021,0.00672357183231,5.10044450111,0.282818897582,0.0233909847259
207,0.00484920924866,0.366754231956,0.00672364603996,5.10044436237,0.284187216753,0.0233912190465
208,0.00484920395199,0.366755514678,0.00672371946998,5.10044422474,0.285555543038,0.0233914507976
209,0.00484919873275,0.366756793209,0.00672379213027,5.10044408821,0.286923876379,0.023391680009
210,0.00484919358995,0.366758067573,0.00672386402864,5.10044395276,0.288292216722,0.0233919067101
211,0.00484918852267,0.366759337795,0.00672393517288,5.10044381838,0.28966056401,0.0233921309298
212,0.00484918352996,0.366760603897,0.00672400557071,5.10044368507,0.291028918188,0.0233923526966
213,0.00484917861089,0.366761865903,0.00672407522979,5.1004435528,0.292397279201,0.0233925720389
214,0.00484917376457,0.366763123835,0.00672414415774,5.10044342158,0.293765646997,0.0233927889845
215,0.00484916899008,0.366764377716,0.00672421236211,5.10044329139,0.295134021521,0.0233930035611
216,0.00484916428655,0.366765627568,0.00672427985039,5.10044316221,0.29650240272,0.0233932157958
217,0.00484915965308,0.366766873414,0.00672434663002,5.10044303405,0.297870790543,0.0233934257156
218,0.00484915508883,0.366768115276,0.00672441270839,5.10044290688,0.299239184938,0.023393633347
219,0.00484915059293,0.366769353176,0.00672447809282,5.10044278071,0.300607585853,0.0233938387163
220,0.00484914616454,0.366770587135,0.00672454279056,5.10044265551,0.301975993238,0.0233940418494
221,0.00484914180284,0.366771817174,0.00672460680882,5.10044253128,0.303344407043,0.023394242772
222,0.00484913750698,0.366773043315,0.00672467015475,5.10044240801,0.304712827217,0.0233944415094
223,0.00484913327618,0.366774265579,0.00672473283541,5.10044228569,0.306081253713,0.0233946380865
224,0.00484912910962,0.366775483988,0.00672479485785,5.10044216431,0.307449686481,0.0233948325281
225,0.00484912500652,0.36677669856,0.00672485622901,5.10044204386,0.308818125473,0.0233950248586
226,0.00484912096608,0.366777909318,0.00672491695581,5.10044192433,0.310186570642,0.0233952151022
227,0.00484911698755,0.366779116281,0.00672497704507,5.10044180572,0.311555021941,0.0233954032826
228,0.00484911307016,0.36678031947,0.00672503650358,5.100441688,0.312923479323,0.0233955894234
229,0.00484910921316,0.366781518904,0.00672509533806,5.10044157118,0.314291942741,0.0233957735479
230,0.00484910541581,0.366782714603,0.00672515355517,5.10044145524,0.31566041215,0.0233959556791
231,0.00484910167737,0.366783906587,0.0067252111615,5.10044134018,0.317028887506,0.0233961358397
232,0.00484909799712,0.366785094876,0.00672526816358,5.10044122598,0.318397368762,0.0233963140521
233,0.00484909437434,0.366786279488,0.0067253245679,5.10044111264,0.319765855875,0.0233964903385
234,0.00484909080833,0.366787460443,0.00672538038087,5.10044100015,0.321134348801,0.0233966647209
235,0.00484908729839,0.36678863776,0.00672543560884,5.1004408885,0.322502847497,0.023396837221
236,0.00484908384383,0.366789811457,0.00672549025811,5.10044077768,0.32387135192,0.02339700786
237,0.00484908044398,0.366790981553,0.00672554433491,5.10044066769,0.325239862026,0.0233971766593
238,0.00484907709815,0.366792148066,0.00672559784542,5.10044055851,0.326608377775,0.0233973436396
239,0.00484907380569,0.366793311016,0.00672565079575,5.10044045014,0.327976899124,0.0233975088216
240,0.00484907056594,0.366794470419,0.00672570319196,5.10044034256,0.329345426031,0.0233976722259
241,0.00484906737826,0.366795626294,0.00672575504004,5.10044023578,0.330713958458,0.0233978338725
242,0.004849064242,0.366796778658,0.00672580634594,5.10044012978,0.332082496362,0.0233979937813
243,0.00484906115653,0.366797927531,0.00672585711552,5.10044002455,0.333451039704,0.0233981519722
244,0.00484905812123,0.366799072928,0.00672590735461,5.10043992009,0.334819588444,0.0233983084646
245,0.00484905513548,0.366800214867,0.00672595706898,5.10043981639,0.336188142543,0.0233984632776
246,0.00484905219868,0.366801353365,0.00672600626432,5.10043971344,0.337556701963,0.0233986164304
247,0.00484904931022,0.366802488441,0.00672605494629,5.10043961124,0.338925266665,0.0233987679418
248,0.00484904646951,0.366803620109,0.00672610312047,5.10043950977,0.34029383661,0.0233989178303
249,0.00484904367596,0.366804748388,0.0067261507924,5.10043940904,0.341662411761,0.0233990661143
250,0.00484904092899,0.366805873294,0.00672619796756,5.10043930902,0.343030992082,0.023399212812
251,0.00484903822803,0.366806994844,0.00672624465137,5.10043920972,0.344399577534,0.0233993579413
252,0.00484903557251,0.366808113053,0.00672629084919,5.10043911113,0.345768168082,0.0233995015199
253,0.00484903296188,0.366809227938,0.00672633656633,5.10043901323,0.34713676369,0.0233996435653
254,0.00484903039558,0.366810339515,0.00672638180805,5.10043891603,0.348505364321,0.0233997840949
255,0.00484902787307,0.366811447801,0.00672642657955,5.10043881952,0.34987396994,0.0233999231259
256,0.0048490253938,0.36681255281,0.00672647088598,5.10043872369,0.351242580512,0.0234000606751
257,0.00484902295725,0.366813654559,0.00672651473243,5.10043862853,0.352611196002,0.0234001967592
258,0.00484902056289,0.366814753063,0.00672655812395,5.10043853404,0.353979816377,0.0234003313948
259,0.0048490182102,0.366815848338,0.00672660106551,5.10043844021,0.355348441601,0.0234004645983
260,0.00484901589867,0.366816940399,0.00672664356206,5.10043834703,0.356717071641,0.0234005963858
261,0.00484901362778,0.366818029261,0.00672668561847,5.10043825449,0.358085706464,0.0234007267732
262,0.00484901139704,0.366819114939,0.00672672723959,5.1004381626,0.359454346037,0.0234008557764
263,0.00484900920595,0.366820197448,0.00672676843018,5.10043807134,0.360822990327,0.0234009834109
264,0.00484900705403,0.366821276803,0.00672680919498,5.10043798071,0.362191639302,0.0234011096922
265,0.00484900494078,0.366822353019,0.00672684953868,5.1004378907,0.363560292929,0.0234012346355
266,0.00484900286574,0.36682342611,0.00672688946589,5.10043780131,0.364928951176,0.0234013582559
267,0.00484900082842,0.366824496091,0.0067269289812,5.10043771252,0.366297614014,0.0234014805682
268,0.00484899882837,0.366825562976,0.00672696808914,5.10043762434,0.367666281409,0.0234016015873
269,0.00484899686512,0.36682662678,0.00672700679419,5.10043753676,0.369034953332,0.0234017213276
270,0.00484899493821,0.366827687516,0.00672704510079,5.10043744977,0.370403629751,0.0234018398035
271,0.0048489930472,0.366828745198,0.00672708301332,5.10043736336,0.371772310638,0.0234019570293
272,0.00484899119164,0.366829799841,0.00672712053613,5.10043727753,0.37314099596,0.023402073019
273,0.0048489893711,0.366830851457,0.0067271576735,5.10043719228,0.37450968569,0.0234021877865
274,0.00484898758513,0.366831900062,0.00672719442968,5.1004371076,0.375878379798,0.0234023013455
275,0.00484898583331,0.366832945668,0.00672723080888,5.10043702348,0.377247078254,0.0234024137097
276,0.00484898411521,0.366833988289,0.00672726681524,5.10043693992,0.37861578103,0.0234025248924
277,0.00484898243042,0.366835027938,0.00672730245287,5.10043685691,0.379984488097,0.0234026349069
278,0.00484898077853,0.366836064628,0.00672733772585,5.10043677444,0.381353199428,0.0234027437664
279,0.00484897915911,0.366837098374,0.00672737263819,5.10043669252,0.382721914994,0.0234028514837
280,0.00484897757178,0.366838129186,0.00672740719387,5.10043661114,0.384090634767,0.0234029580718
281,0.00484897601612,0.36683915708,0.00672744139682,5.10043653028,0.38545935872,0.0234030635432
282,0.00484897449175,0.366840182067,0.00672747525094,5.10043644995,0.386828086826,0.0234031679105
283,0.00484897299827,0.36684120416,0.00672750876006,5.10043637014,0.388196819058,0.0234032711862
284,0.0048489715353,0.366842223372,0.006727541928,5.10043629085,0.389565555389,0.0234033733823
285,0.00484897010246,0.366843239715,0.00672757475851,5.10043621207,0.390934295794,0.0234034745111
286,0.00484896869937,0.366844253202,0.00672760725533,5.10043613379,0.392303040245,0.0234035745844
287,0.00484896732566,0.366845263845,0.00672763942213,5.10043605602,0.393671788718,0.0234036736142
288,0.00484896598096,0.366846271657,0.00672767126256,5.10043597874,0.395040541186,0.0234037716121
289,0.00484896466491,0.366847276649,0.00672770278021,5.10043590195,0.396409297624,0.0234038685896
290,0.00484896337715,0.366848278835,0.00672773397865,5.10043582565,0.397778058006,0.0234039645582
291,0.00484896211733,0.366849278224,0.0067277648614,5.10043574983,0.399146822309,0.0234040595292
292,0.00484896088508,0.366850274831,0.00672779543194,5.10043567449,0.400515590508,0.0234041535137
293,0.00484895968008,0.366851268666,0.00672782569372,5.10043559962,0.401884362577,0.0234042465228
294,0.00484895850197,0.366852259741,0.00672785565015,5.10043552522,0.403253138493,0.0234043385673
